,STOCK_FAMILY,STOCK_CATEGORY_NEW,STOCK_CATEGORY,TARGET_TYPE,TRANSIT_TYPE,TERMINAL_TYPE,REFINERY_AREA_DESC,LOCATION_LEVEL_0,LOCATION_LEVEL_1,LOCATION_LEVEL_2,REFINERY_AREA,VOLUME_MBD_TARGET,RECORD_ID,YEAR,MONTH,VOLUME_MBD_ACTUAL
90,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,86379197c79fae0171d9597773f6b603e15b1e209e774477e5b9b9ef427f6ace,2022,Oct,9.837304024050097
91,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,83ccb47d5ebb249d0e0e7d71ec3d8d08c9b1f769cfd7fe7bd39fd55b0e91f243,2022,Oct,40.75000000000001
92,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,b90d623acf7532abef82cd4b94050dd94357b4e044c8e380c128ab99b3c9b5ad,2022,Oct,31.419382533458144
93,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,9d636cf2d2dd839efb780a88352c3dc9442b730e3f53cdeedb6bd29924946b84,2022,Nov,9.437904073801342
94,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,acd5487e98ae9d4d8e1a758761c676074d9553f31cc8c6380e560888be9f0121,2022,Nov,40.47
95,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,7e2a64c6b499975e6373726df6e63463932456b3a080532e687c283fd701936b,2022,Dec,9.255587988284429
96,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,c48664e037a1424681813d6d3c7dcf6f272292567f11bcd337d5cd2e541c67fd,2022,Dec,30.77867221131806
97,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,68e6aebb4a3496b7a111daad99bcbcc793b330056d59bcfd125a3581bcb7ee77,2023,Jan,12.724231105904016
98,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,b13e17b54ea7f2ce4046f04a226135e6236b8d1a617b64622fd0d4be1b3c5157,2023,Jan,40.10760869565217
99,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,36165fa35df84b542adb0de2b0c6def962d84a5e28755186390e04679fa0f639,2023,Jan,31.10798958812657
100,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,1299fb1c7f1b1f3ee70b3364a1557d6e1b0c04392d6deab6a34bc70d8857b67e,2023,Feb,12.102382821657866
101,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,eaeb781989d18dc1f2538c2a667211b0824a3191c4d9300f9020ad21b5ecad98,2023,Mar,13.160618771749746
102,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,64e06a3ecb8a7e7dc765cfe15e954850d0ea70fbabd309e12e324fbc1f5930aa,2023,Mar,30.68143259526959
103,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,2e7c04cc454f76db47c2f7b9e016f57713d354dd28a41494232d95e34d3f7bc5,2023,Apr,17.567959183213613
104,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,7ac9be19f250648c96e61cc918c52ddee3949e4bdb5accdc087a066b5a81f924,2023,Apr,35.013008427031785
105,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,2ab790bdf993dd2a9e1e14289736011f30a9a87e3083a245e7f32c2dbcd51581,2023,May,13.092143678170006
106,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,88c64115b248465857ead5817bd225e5a97e03d03c916c47f887608b616f7f55,2023,May,42.61428571428572
107,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,de0ef65bbf55f89277179572ec97aaa4250bb32995111c08c321a1d3edb1b5e5,2023,May,30.46322049238239
108,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,22c1dd275bc05e8de6426ddbd77a72727cd8a60526f37ebc35c39b9beb94ac4a,2023,Jun,12.044980081842988
109,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,1b5c056f453067259db40b113c1cdb60f99d6c90d7c0738e91481005011e797f,2023,Jun,40.107608695652175
110,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,8c4ddf7c4477cedcfb0777091d53147a8b773d061a31ea2d7e3baeddc7888906,2023,Jun,30.706876093817517
111,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,a909e39dfde15428b2c7b12445bdf27bedabdf7d6e9f57157d1c0aaf3f6c322e,2023,Jul,12.312381190779163
112,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,6f3d88bb4a807db6a0c19f926d24390e814006f4f044c5e16af42053a62477b5,2023,Jul,31.80511345137356
113,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,488558f117bc49a447daa29e61790f954392850feb1b358b967ce12d8de99044,2023,Aug,13.361434855475027
114,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,b1547b41b551bcc9994a0138ecc787a00a6769102688e85494ca917b749edff8,2023,Aug,30.453280120645786
115,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,c7bf08c514300012399a88c7d8942589ffa4bf9110c9307b4d3b1d9d84f32e7d,2023,Sep,31.41559260641121
116,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,08642a6cec13b9af1442f625802db07957323ebf65af929fe209375e4b3f203c,2023,Oct,13.282843223462448
117,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,951a437413be2b3c5ff3d9ee23a13356770beadbeb0cdb66718f9218c54b73c2,2023,Oct,40.107608695652175
118,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,6fc2bce6178066b74e398917643768b19636eb6240c5a2d355805a5ed5e8f35f,2023,Oct,33.870966162652955
119,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,28212942d77073314611e2eb87deb50c1f121b649488dcf17bd26174bea0e9fe,2023,Nov,12.332252564452798
120,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,af0db0f9bcb301ed2c9e565ad142754e2f5c451f52febae7a722e8f7ddc00034,2023,Nov,39.95388888888889
121,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,71e0665b4a06699c3cb26f957ae069adf3ccb658ae96b44f95fd6e26947c5991,2023,Nov,31.77632452999839
122,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,ceaac2998a1a947fa07dd0f077c193f9dc3647e137edcc05e5a60daade0a8c60,2023,Dec,11.614712266303497
123,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,da9d70b08c405223d89960373602639b29a472c2992d6018e3de9b94793cfebc,2023,Dec,40.107608695652175
124,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,0939b8b90c19680b980dd297eed5009bd04e84d0ae63e692fc40bf9b775992b6,2023,Dec,30.95850548239142
125,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,2d2692ab4f9268ad18d678332589aca45febf5e736538fcd6e9b983b57f17259,2024,Jan,7.905474018623906
126,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,ea7a2d6ecc79c94866698fa3268395f18a9d93e48f70b9952994fa5fc36d5e78,2024,Jan,44.1050362080316
127,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,31a4e5f8d642da614f19ea273c950d024e004fc77b8e10808f54b995e24cacad,2024,Jan,29.744436939737998
128,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,9b6675d358d7626abb8d2bbd0c7ffa1fc194cc23f312b943e34d81a73cb7bdea,2024,Feb,8.240853300767887
129,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,9f88adba56bb40ede578eef566fd1edf36683c209f518262dcdd7cdfea1b6b17,2024,Feb,30.069285478833244
130,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,6e9597ca30e546dcc7d45978765dcf8f3d9f4d9e9b140c9a9485a9c8b75f15e6,2024,Mar,8.281215894528607
131,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,73f5d0c5583d78813c83e974bf54d1eca649be273e792b856f434a9812019cb4,2024,Mar,26.196934202540525
132,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,cdcc96c9bd5de524717fdb36e28dbc29de5d81d9091a86dc7794ed191b664035,2024,Apr,10.891944635174472
133,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,6586e71289482318d3e5e95d7661bd60b0134b0e226a4b2562e9535c6bf1cf45,2024,Apr,29.99895925833378
134,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,e131c57c05e16136f959b9d871dd2cf1195754d70208ae63b3488ad215afea46,2024,May,7.7463584867354305
135,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,280a9dddffe9c4bf1f2746b8773fe30fb5f280af7fe835d43e01cbe31a135d87,2024,May,29.47617852943925
136,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,b3962aa4e964a9be8ee5789e1862d3f8cb080d3449ce53557e15ca77ac207c17,2024,Jun,8.424577177839325
137,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,8e8ce32a4b953649f0a459aaf9d2a9575a3933127dfb1204d9d26ab09946c169,2024,Jun,44.070803159973664
138,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,936d20c7bef35b69ef6747894cb524c364c3b563e12ca52a3e6e746f393c6448,2024,Jun,27.67632099014237
139,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,3753801308422afb9ff8ec2465c1fe8276da03ed7496bbf42ebaaf491bed0c6b,2024,Jul,8.564282680527219
140,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,d9f58d6047b4df53f575e5c78e514ef0a9e4088ecb5fc8e8746037bccba83014,2024,Jul,26.904946248780462
141,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,d8d2d137cc5a7901fd798eadc777aa0e65b5c9a5f0b4ffc91971cf27867b20e6,2024,Aug,8.440945461291728
142,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,365a8a2b4c10255bed89a052295724775ac6e736501a159a491a94e8be585eaf,2024,Aug,43.156313337216076
143,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,8bcb9bd597a496c8305b748d684d0403d404a8b2018efe51ed1a458e7909e056,2024,Aug,26.626080459654837
144,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,436aca5534edd7dcb3351f213176a6c256d9e9468c131206dbd8809edba59e72,2024,Sep,13.948287154068877
145,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,93.0,2cb72a8bd2a27a0291752a5d4129aeb24fdd0f6f6d17e339a278bcec73bebdbc,2024,Sep,68.32205882352942
146,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,c3b5307d574f999cc976a46765af336514d08fd2250628ad1f15ef2d29abdfe1,2024,Sep,43.33586956521739
147,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,PASADENA,US EAST,PASADENA SUPPLY AREA,PASADENA REFINERY,PASA,55.0,985d3b1edfbbbe2dce322add0946cff4d43bf4e4f112c4d6ae3956b0db870c29,2024,Sep,35.36181818181818
148,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,43.0,5162303e1f78fb6fff18c6e68966a3e18f3b7ea50565826143064950ec4eb7ae,2024,Sep,89.80636363636366
149,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,94.0,a60bee19ba5136186d66a2c1a2efc14db3e603876e42f70ecb0cf9d38f10e6a4,2024,Sep,113.3932142857143
150,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,SALT LAKE,SALT LAKE OPT AREA,SALT LAKE REFINERY,SALT LAKE REFINERY,SLAK,10.0,a470f9ab9362c1d87df133faf07ef3d6e9f438632624e589b5457bc99f969eef,2024,Sep,5.553114754098362
151,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,22e38fbd4bea92b1546d2113641762f2dc8cf8008981e31a0e239b0ba4d3075f,2024,Sep,28.994398260712323
152,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,69b11490b31c58e308ed660f6fa736d20aa136d59305d98c27ea4aba6ad9f702,2024,Oct,10.159309733754354
153,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,93.0,9d9ad8385a1bbb25e5b4b939fe584f0309989a25ac5c8f81976060459cfb4d42,2024,Oct,74.35864864864865
154,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,10f9e0008adb12799a0840478c2eb18ed4822102e6081662dec9c87d9322164e,2024,Oct,43.335869565217386
155,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,PASADENA,US EAST,PASADENA SUPPLY AREA,PASADENA REFINERY,PASA,55.0,55601925ae720a6a21cc91dd1969011fd36774fc104180e9f00fa4b1c905d7cb,2024,Oct,37.36704820707671
156,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,43.0,3229eecf88d46f8bb8b21c0aa373ac57f83e4e47f167e25adcc80af88f341e37,2024,Oct,95.3183783783784
157,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,94.0,71cc8d6d519d918d3d688fef2ab48d806ad45dc333704afe95b7a12d3ead154c,2024,Oct,117.96285714285713
158,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,SALT LAKE,SALT LAKE OPT AREA,SALT LAKE REFINERY,SALT LAKE REFINERY,SLAK,10.0,f66fef2c8ea6cbba363c9a94195d2d2179a8da0de2bdef8166262ac176afd738,2024,Oct,5.586557377049181
159,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,c5889a781e885a81a72764ffd11d6c2e1dc82969a276cf4468d72d923fcf4683,2024,Oct,28.30536887412952
160,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,8ec9a263dbd3e86ab56e14a8156418abca32f4aa2f8975bd10a8cbf6b03a2a60,2024,Nov,10.190255182565794
161,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,93.0,501c608d6e0e77a6033d88bc2cec72edd1a0a522a036e1792363b4a71a564417,2024,Nov,73.17210526315789
162,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,cdc954373a05fd48f1f27a30773fb52ee34c0516d4aab277ee4b8fee6aa34bb7,2024,Nov,42.70388888888888
163,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,PASADENA,US EAST,PASADENA SUPPLY AREA,PASADENA REFINERY,PASA,55.0,57c206c1b522a3745c0c495b84e0480e2bd40c817ee5d01b71e5b5b8ca0c645f,2024,Nov,37.80599512151053
164,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,43.0,5c808cc28b4ddedd7ed903a7e188d6186818f0b7b8a8bc401979431f68e2880d,2024,Nov,88.75235294117648
165,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,94.0,fa8ae2ed710bb9b3f69a2af741f601304107a28da18eebadefadf497979726f4,2024,Nov,118.93250000000003
166,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,SALT LAKE,SALT LAKE OPT AREA,SALT LAKE REFINERY,SALT LAKE REFINERY,SLAK,10.0,a2df5f6536761730c3770490ad1ce43104c79e03e2129c781cfb6d9a2161b9a7,2024,Nov,6.150277777777778
167,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,4e116957d12ec9e24bbede59a13d614cb48c3f1d6c4d9e74fa1027d31c530493,2024,Nov,28.949695557396787
168,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,3.2,f550193c1fef69f7020e75da7d1d4e4531cb8e71d113d9fdb8d16f76b14825de,2024,Dec,11.191073143919992
169,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,93.0,a86dfe523124ceadaa8fdf9c142d54f082d74e898b88879ccf8352fa5ecc13a2,2024,Dec,79.77368421052631
170,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,23.14,b3ab8713f114f4638916f8e23cb87e9330b2f24e8b19b624ed44ccc646475407,2024,Dec,43.33586956521739
171,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,PASADENA,US EAST,PASADENA SUPPLY AREA,PASADENA REFINERY,PASA,55.0,897b523c5beddf9ba2284a3b9f21627422cdd99baaf61f9e69dc3a43c373f9e6,2024,Dec,39.6157304182853
172,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,43.0,ff6bffb22dde5e000a4388bdd034fd8dfecb5ac8043222f9e6cf2b799153e953,2024,Dec,87.03842105263158
173,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,94.0,31f95cef1b60cd850a7ed87f786263829281e46efe20166ecc25ae467862a937,2024,Dec,119.08142857142857
174,INTERMEDIATES,CYCLE OIL,HCO,DEFINED,IN TANK,REFINERY,SALT LAKE,SALT LAKE OPT AREA,SALT LAKE REFINERY,SALT LAKE REFINERY,SLAK,10.0,adb1bb703cb3faa56ec83b06a418f9a241163e2e555a9f915f0bd0a7538f3f8e,2024,Dec,6.593611111111111
175,INTERMEDIATES,CYCLE OIL,HCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,8.53,bd3ccad8eb436f45afab49083f75c3cf314c6e8b09e0df4ff33b8003008ecff7,2024,Dec,27.63071268734549
176,INTERMEDIATES,CYCLE OIL,LCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,25.1,c2c7eb858c3123b13bbb6a23fd65610a64df8ca394746ed1e0df89035438781e,2021,Oct,61.90920417091851
177,INTERMEDIATES,CYCLE OIL,LCO,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,16.22,cd60300ca52f6f6138dca31a2e00b72905e998525e9986130c713051d7e5ac39,2021,Nov,31.094166666666666
178,INTERMEDIATES,CYCLE OIL,LCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,25.1,2a6f3d01e3ef5c1e46f30279a1cf987e131bac7aab6e7091c8ebc44b3ddbd79d,2021,Nov,61.335450462078576
179,INTERMEDIATES,CYCLE OIL,LCO,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,25.1,a553eec0f748ddaaaa6e0606f52034f4c640290d9ac5168182f80201e45b12c7,2021,Dec,61.909204170918514
